transaction_id,day_of_week,time_of_day,item_type,quantity,amount,student_discount
4838,Wednesday,Afternoon,Sandwich,3,22.59,True
4839,Monday,Morning,Coffee,1,3.41,False
4840,Tuesday,Morning,Pastry,2,9.54,True
4841,Sunday,Morning,Coffee,2,7.44,True
4842,Sunday,Morning,Coffee,1,4.28,True
4843,Tuesday,Morning,Pastry,2,9.02,True
4844,Monday,Afternoon,Sandwich,1,9.26,True
4845,Monday,Afternoon,Coffee,1,4.17,True
4846,Wednesday,Afternoon,Tea,2,6.46,True
4847,Sunday,Morning,Pastry,1,4.74,True
4848,Monday,Evening,Coffee,2,7.58,True
4849,Friday,Afternoon,Coffee,1,5.27,False
4850,Monday,Morning,Coffee,2,6.86,True
4851,Sunday,Afternoon,Sandwich,1,9.07,True
4852,Wednesday,Afternoon,Sandwich,1,9.12,True
4853,Friday,Afternoon,Pastry,1,3.69,True
4854,Tuesday,Morning,Coffee,1,4.36,True
4855,Thursday,Morning,Coffee,1,3.79,False
4856,Tuesday,Afternoon,Coffee,1,2.81,True
4857,Monday,Morning,Pastry,1,4.92,True
4858,Saturday,Afternoon,Coffee,1,3.68,True
4859,Saturday,Afternoon,Tea,1,3.46,True
4860,Saturday,Afternoon,Sandwich,1,10.31,False
4861,Thursday,Morning,Coffee,3,11.46,True
4862,Friday,Afternoon,Pastry,3,12.84,True
4863,Monday,Morning,Coffee,1,5.23,False
4864,Tuesday,Afternoon,Sandwich,1,6.92,True
4865,Tuesday,Afternoon,Coffee,1,3.36,False
4866,Thursday,Morning,Coffee,1,3.45,False
4867,Tuesday,Afternoon,Pastry,1,5.57,True
4868,Monday,Morning,Sandwich,1,8.73,False
4869,Thursday,Morning,Coffee,1,4.12,True
4870,Friday,Morning,Sandwich,1,8.93,True
4871,Wednesday,Morning,Pastry,1,4.86,True
4872,Monday,Morning,Pastry,1,4.49,False
4873,Tuesday,Morning,Coffee,2,8.26,True
4874,Tuesday,Afternoon,Coffee,2,9.28,True
4875,Tuesday,Afternoon,Coffee,2,8.44,True
4876,Thursday,Afternoon,Tea,1,3.21,False
4877,Thursday,Morning,Sandwich,1,9.87,True
4878,Thursday,Evening,Coffee,1,5.21,True
4879,Wednesday,Afternoon,Pastry,1,4.84,True
4880,Friday,Morning,Coffee,1,4.08,True
4881,Tuesday,Afternoon,Sandwich,2,15.72,True
4882,Wednesday,Morning,Coffee,4,17.44,True
4883,Friday,Afternoon,Coffee,2,8.88,True
4884,Tuesday,Morning,Coffee,2,8.32,True
4885,Monday,Morning,Pastry,1,4.57,False
4886,Saturday,Afternoon,Coffee,2,10.84,False
4887,Tuesday,Morning,Coffee,3,13.29,True
4888,Thursday,Morning,Coffee,1,4.62,True
4889,Monday,Evening,Merchandise,1,35.77,True
4890,Thursday,Evening,Pastry,1,4.42,True
4891,Tuesday,Afternoon,Sandwich,1,10.26,True
4892,Monday,Morning,Tea,1,3.45,False
4893,Thursday,Morning,Coffee,3,11.91,True
4894,Tuesday,Afternoon,Pastry,1,4.78,False
4895,Wednesday,Morning,Coffee,1,3.74,True
4896,Monday,Morning,Coffee,1,4.11,True
4897,Monday,Morning,Coffee,1,4.04,False
4898,Tuesday,Morning,Coffee,1,4.48,True
4899,Monday,Morning,Coffee,2,7.38,True
4900,Saturday,Morning,Coffee,1,3.0,True
4901,Monday,Morning,Pastry,4,17.24,True
4902,Wednesday,Morning,Pastry,1,4.74,False
4903,Monday,Morning,Coffee,1,4.48,True
4904,Tuesday,Morning,Coffee,3,10.95,True
4905,Saturday,Afternoon,Sandwich,5,50.75,False
4906,Monday,Afternoon,Sandwich,1,10.86,True
4907,Sunday,Morning,Merchandise,2,88.48,True
4908,Tuesday,Morning,Coffee,1,3.6,False
4909,Friday,Morning,Coffee,1,3.66,True
4910,Thursday,Morning,Coffee,1,4.22,True
4911,Saturday,Morning,Tea,1,4.15,False
4912,Thursday,Morning,Coffee,1,4.01,True
4913,Wednesday,Afternoon,Coffee,1,3.92,False
4914,Tuesday,Afternoon,Coffee,1,3.32,True
4915,Monday,Morning,Tea,1,3.35,False
4916,Saturday,Morning,Coffee,1,3.64,False
4917,Tuesday,Afternoon,Sandwich,2,19.06,True
4918,Wednesday,Morning,Pastry,1,3.59,True
4919,Friday,Afternoon,Sandwich,1,9.11,True
4920,Tuesday,Morning,Coffee,4,14.0,True
4921,Sunday,Afternoon,Merchandise,1,47.14,False
4922,Friday,Evening,Tea,1,3.16,False
4923,Thursday,Evening,Coffee,1,3.71,False
4924,Saturday,Morning,Merchandise,1,38.13,False
4925,Monday,Morning,Coffee,1,3.77,False
4926,Tuesday,Morning,Coffee,2,10.36,False
4927,Wednesday,Evening,Tea,1,3.87,False
4928,Tuesday,Morning,Coffee,1,4.01,True
4929,Friday,Morning,Coffee,1,4.18,False
4930,Saturday,Morning,Coffee,1,2.82,False
4931,Wednesday,Morning,Coffee,2,9.24,True
4932,Tuesday,Morning,Pastry,2,9.62,False
4933,Sunday,Afternoon,Coffee,1,3.96,True
4934,Wednesday,Morning,Coffee,2,8.56,True
4935,Wednesday,Morning,Coffee,2,8.68,True
4936,Tuesday,Evening,Sandwich,1,9.0,True
4937,Saturday,Afternoon,Sandwich,4,39.84,True
4938,Thursday,Afternoon,Sandwich,2,21.52,True
4939,Friday,Morning,Coffee,1,4.23,False
4940,Friday,Afternoon,Coffee,1,3.87,False
4941,Tuesday,Morning,Coffee,2,8.3,False
4942,Wednesday,Morning,Coffee,1,4.69,True
4943,Friday,Morning,Coffee,2,8.78,True
4944,Wednesday,Morning,Sandwich,1,8.1,False
4945,Friday,Morning,Coffee,1,4.29,False
4946,Sunday,Evening,Merchandise,1,40.21,False
4947,Thursday,Morning,Coffee,1,4.58,True
4948,Friday,Morning,Pastry,1,4.52,True
4949,Friday,Morning,Coffee,2,7.64,False
4950,Friday,Morning,Pastry,1,3.68,False
4951,Wednesday,Afternoon,Coffee,1,3.65,True
4952,Monday,Morning,Pastry,1,5.22,True
4953,Wednesday,Afternoon,Coffee,1,4.1,True
4954,Thursday,Morning,Coffee,2,7.9,True
4955,Wednesday,Afternoon,Tea,2,8.04,True
4956,Friday,Afternoon,Tea,1,3.94,True
4957,Tuesday,Afternoon,Sandwich,1,8.62,False
4958,Thursday,Afternoon,Sandwich,1,10.94,False
4959,Tuesday,Afternoon,Sandwich,1,7.51,False
4960,Friday,Morning,Pastry,2,9.56,False
4961,Thursday,Morning,Coffee,1,4.17,True
4962,Tuesday,Afternoon,Sandwich,1,10.88,True
4963,Tuesday,Afternoon,Tea,1,3.65,True
4964,Friday,Morning,Pastry,4,17.4,False
4965,Wednesday,Morning,Coffee,5,19.6,False
4966,Tuesday,Afternoon,Sandwich,3,38.19,True
4967,Sunday,Morning,Coffee,2,8.08,True
4968,Thursday,Morning,Coffee,2,8.6,True
4969,Sunday,Morning,Coffee,2,5.98,True
4970,Wednesday,Afternoon,Coffee,2,7.18,True
4971,Wednesday,Evening,Tea,3,11.13,False
4972,Saturday,Morning,Coffee,1,3.19,True
4973,Wednesday,Morning,Pastry,1,4.83,False
4974,Thursday,Morning,Coffee,1,3.64,True
4975,Tuesday,Morning,Pastry,1,3.88,True
4976,Wednesday,Afternoon,Coffee,2,7.28,True
4977,Monday,Morning,Coffee,2,9.52,False
4978,Tuesday,Morning,Coffee,1,4.17,True
4979,Monday,Afternoon,Pastry,1,3.95,False
4980,Monday,Afternoon,Tea,4,15.24,True
4981,Sunday,Morning,Coffee,1,4.41,False
4982,Tuesday,Morning,Coffee,1,3.81,True
4983,Thursday,Evening,Pastry,2,10.16,True
4984,Friday,Morning,Coffee,1,4.5,True
4985,Thursday,Afternoon,Coffee,1,4.43,True
4986,Monday,Morning,Pastry,1,4.1,True
4987,Friday,Afternoon,Sandwich,1,8.09,True
4988,Thursday,Afternoon,Tea,1,2.82,False
4989,Friday,Afternoon,Sandwich,1,8.71,False
4990,Friday,Afternoon,Sandwich,1,9.06,True
4991,Sunday,Evening,Pastry,1,4.33,False
4992,Thursday,Afternoon,Coffee,2,7.96,False
4993,Tuesday,Morning,Pastry,1,5.54,False
4994,Thursday,Morning,Coffee,1,3.83,True
4995,Monday,Afternoon,Coffee,1,3.98,True
4996,Saturday,Afternoon,Coffee,1,3.09,True
4997,Monday,Morning,Pastry,1,5.84,True
4998,Tuesday,Morning,Pastry,1,3.71,True
4999,Friday,Afternoon,Sandwich,4,34.6,True
5000,Thursday,Morning,Sandwich,3,30.99,True
5001,Wednesday,Morning,Coffee,1,4.12,True
5002,Wednesday,Afternoon,Coffee,1,4.82,True
5003,Friday,Afternoon,Sandwich,1,10.36,False
5004,Tuesday,Morning,Sandwich,1,9.4,True
5005,Friday,Morning,Coffee,2,9.04,True
5006,Monday,Morning,Coffee,1,4.58,True
5007,Friday,Morning,Coffee,2,7.34,True
5008,Friday,Afternoon,Coffee,3,13.44,False
5009,Tuesday,Morning,Coffee,1,3.89,True
5010,Wednesday,Morning,Coffee,1,3.95,True
5011,Monday,Morning,Pastry,1,4.59,False
5012,Thursday,Morning,Coffee,1,3.81,True
5013,Wednesday,Evening,Pastry,3,12.72,True
5014,Thursday,Morning,Coffee,1,4.49,True
5015,Tuesday,Afternoon,Coffee,1,3.24,True
5016,Tuesday,Afternoon,Pastry,2,7.72,True
5017,Monday,Morning,Pastry,1,4.9,True
5018,Tuesday,Afternoon,Pastry,1,4.46,True
5019,Thursday,Morning,Pastry,1,5.09,True
5020,Friday,Afternoon,Sandwich,1,9.93,True
5021,Thursday,Morning,Coffee,1,3.33,False
5022,Wednesday,Afternoon,Coffee,1,4.03,False
5023,Sunday,Morning,Tea,1,3.71,True
5024,Thursday,Afternoon,Tea,1,3.59,False
5025,Saturday,Morning,Coffee,1,3.77,True
5026,Wednesday,Afternoon,Tea,4,13.56,True
5027,Tuesday,Morning,Coffee,1,3.72,True
5028,Monday,Afternoon,Sandwich,1,7.91,True
5029,Friday,Morning,Coffee,3,9.81,True
5030,Monday,Morning,Coffee,4,16.8,True
5031,Tuesday,Afternoon,Pastry,2,7.96,True
5032,Wednesday,Evening,Pastry,1,4.85,False
5033,Thursday,Morning,Tea,1,3.26,True
5034,Thursday,Evening,Sandwich,1,7.92,True
5035,Monday,Afternoon,Sandwich,2,18.02,False
5036,Wednesday,Afternoon,Pastry,1,5.76,True
5037,Thursday,Morning,Coffee,1,3.95,True
5038,Sunday,Morning,Coffee,1,4.32,False
5039,Friday,Afternoon,Sandwich,1,9.7,True
5040,Saturday,Morning,Pastry,1,3.66,True
5041,Friday,Morning,Sandwich,2,22.48,False
5042,Thursday,Morning,Tea,2,6.8,False
5043,Tuesday,Morning,Coffee,1,3.34,True
5044,Thursday,Afternoon,Coffee,2,7.48,True
5045,Thursday,Afternoon,Coffee,1,3.9,True
5046,Thursday,Afternoon,Coffee,1,4.37,True
5047,Wednesday,Morning,Coffee,1,3.66,False
5048,Wednesday,Morning,Coffee,1,5.31,True
5049,Tuesday,Morning,Coffee,1,3.53,False
5050,Wednesday,Morning,Tea,1,3.74,False
5051,Tuesday,Afternoon,Pastry,3,9.96,True
5052,Friday,Afternoon,Pastry,3,13.29,True
5053,Tuesday,Morning,Coffee,1,4.18,True
5054,Monday,Afternoon,Coffee,1,3.44,True
5055,Wednesday,Morning,Sandwich,1,11.3,False
5056,Thursday,Afternoon,Coffee,1,4.22,True
5057,Wednesday,Morning,Pastry,1,4.31,True
5058,Tuesday,Afternoon,Coffee,1,4.21,False
5059,Thursday,Morning,Coffee,1,3.7,True
5060,Tuesday,Morning,Coffee,1,4.63,False
5061,Saturday,Morning,Coffee,1,4.51,True
5062,Saturday,Morning,Coffee,2,8.38,True
5063,Wednesday,Morning,Pastry,2,9.74,True
5064,Tuesday,Morning,Coffee,1,3.26,False
5065,Friday,Morning,Coffee,1,4.73,True
5066,Monday,Afternoon,Coffee,3,11.85,False
5067,Wednesday,Morning,Coffee,1,4.51,True
5068,Tuesday,Afternoon,Sandwich,1,10.4,True
5069,Saturday,Morning,Pastry,1,5.11,True
5070,Monday,Evening,Pastry,1,3.87,False
5071,Thursday,Evening,Tea,1,3.13,True
5072,Friday,Morning,Coffee,1,5.12,True
5073,Wednesday,Afternoon,Sandwich,1,7.68,True
5074,Monday,Morning,Coffee,2,6.9,False
5075,Sunday,Evening,Sandwich,1,9.55,True
5076,Wednesday,Morning,Coffee,1,4.02,False
5077,Thursday,Morning,Sandwich,1,8.85,True
5078,Tuesday,Morning,Coffee,1,4.31,True
5079,Wednesday,Morning,Coffee,1,4.45,True
5080,Wednesday,Morning,Tea,1,3.49,True
5081,Monday,Afternoon,Sandwich,1,9.18,True
5082,Monday,Morning,Sandwich,1,9.47,False
5083,Friday,Morning,Pastry,2,8.4,True
5084,Tuesday,Morning,Pastry,2,6.96,True
5085,Tuesday,Morning,Coffee,1,4.15,True
5086,Wednesday,Morning,Pastry,1,4.96,True
5087,Friday,Afternoon,Sandwich,4,37.28,True
5088,Monday,Morning,Coffee,1,2.87,True
5089,Thursday,Afternoon,Sandwich,3,26.43,False
5090,Monday,Morning,Coffee,1,4.45,False
5091,Monday,Morning,Coffee,1,3.28,True
5092,Monday,Afternoon,Sandwich,1,10.34,True
5093,Friday,Morning,Coffee,2,7.56,True
5094,Monday,Morning,Coffee,1,3.99,True
5095,Monday,Afternoon,Tea,2,6.46,True
5096,Wednesday,Morning,Coffee,2,6.86,True
5097,Friday,Morning,Coffee,1,4.72,False
5098,Tuesday,Afternoon,Sandwich,1,10.48,True
5099,Wednesday,Afternoon,Sandwich,1,10.27,True
5100,Monday,Morning,Pastry,1,5.05,True
5101,Wednesday,Morning,Coffee,2,8.5,False
5102,Thursday,Morning,Pastry,1,5.07,True
5103,Thursday,Morning,Tea,1,3.23,True
5104,Tuesday,Afternoon,Coffee,1,4.69,True
5105,Tuesday,Afternoon,Sandwich,2,22.1,False
5106,Monday,Afternoon,Sandwich,1,9.96,True
5107,Wednesday,Morning,Coffee,5,19.3,False
5108,Monday,Morning,Coffee,2,6.78,True
5109,Friday,Afternoon,Sandwich,2,19.54,False
5110,Sunday,Morning,Coffee,1,4.84,False
5111,Sunday,Afternoon,Sandwich,1,8.11,False
5112,Friday,Afternoon,Tea,1,3.91,False
5113,Thursday,Evening,Tea,1,3.31,True
5114,Thursday,Morning,Tea,2,6.7,True
5115,Tuesday,Morning,Coffee,1,3.41,False
5116,Thursday,Afternoon,Sandwich,1,8.6,True
5117,Wednesday,Afternoon,Coffee,1,4.32,True
5118,Wednesday,Afternoon,Coffee,1,4.39,False
5119,Friday,Morning,Coffee,1,4.12,True
5120,Tuesday,Afternoon,Tea,1,3.3,True
5121,Tuesday,Afternoon,Coffee,1,3.45,True
5122,Saturday,Morning,Pastry,1,4.54,False
5123,Monday,Morning,Pastry,1,4.28,False
5124,Wednesday,Afternoon,Sandwich,1,9.75,True
5125,Saturday,Morning,Coffee,1,3.84,True
5126,Thursday,Morning,Pastry,2,8.64,False
5127,Thursday,Afternoon,Sandwich,2,19.38,True
5128,Tuesday,Morning,Coffee,1,4.18,True
5129,Tuesday,Afternoon,Coffee,1,4.61,False
5130,Friday,Morning,Coffee,1,3.83,True
5131,Thursday,Morning,Coffee,2,8.54,True
5132,Wednesday,Evening,Sandwich,2,23.32,True
5133,Monday,Evening,Pastry,1,4.84,False
5134,Monday,Morning,Tea,3,11.91,True
5135,Sunday,Afternoon,Coffee,1,3.69,True
5136,Wednesday,Morning,Coffee,1,3.64,False
5137,Thursday,Morning,Coffee,4,15.68,True
5138,Monday,Morning,Sandwich,1,9.44,True
5139,Thursday,Morning,Coffee,1,4.54,True
5140,Saturday,Afternoon,Sandwich,2,17.24,True
5141,Thursday,Afternoon,Coffee,1,3.96,True
5142,Monday,Evening,Pastry,2,10.28,False
5143,Thursday,Afternoon,Sandwich,1,9.76,True
5144,Friday,Morning,Pastry,1,4.49,False
5145,Wednesday,Afternoon,Coffee,1,4.12,False
5146,Saturday,Evening,Coffee,1,3.44,False
5147,Thursday,Afternoon,Coffee,2,6.86,True
5148,Saturday,Afternoon,Sandwich,2,15.18,False
5149,Thursday,Evening,Coffee,1,4.1,False
5150,Monday,Morning,Coffee,1,4.46,True
5151,Tuesday,Afternoon,Pastry,2,9.92,True
5152,Tuesday,Afternoon,Pastry,2,10.38,False
5153,Saturday,Evening,Sandwich,2,22.5,False
5154,Friday,Morning,Pastry,1,4.59,True
5155,Thursday,Morning,Coffee,1,3.97,False
5156,Tuesday,Afternoon,Sandwich,2,22.54,True
5157,Tuesday,Morning,Pastry,2,8.16,True
5158,Friday,Afternoon,Coffee,1,3.41,True
5159,Wednesday,Morning,Pastry,1,4.3,True
5160,Tuesday,Morning,Tea,1,3.32,True
5161,Thursday,Morning,Coffee,2,8.04,True
5162,Monday,Morning,Tea,2,6.32,True
5163,Tuesday,Morning,Coffee,2,8.36,True
5164,Wednesday,Morning,Coffee,1,3.72,False
5165,Monday,Morning,Pastry,1,5.24,True
5166,Sunday,Morning,Pastry,2,7.56,False
5167,Tuesday,Morning,Pastry,1,4.42,False
5168,Monday,Morning,Coffee,1,3.83,False
5169,Tuesday,Afternoon,Sandwich,1,9.78,True
5170,Friday,Afternoon,Coffee,3,13.38,False
5171,Wednesday,Morning,Coffee,1,4.13,True
5172,Thursday,Morning,Coffee,1,3.94,True
5173,Monday,Afternoon,Coffee,1,4.35,False
5174,Monday,Morning,Coffee,1,4.42,False
5175,Wednesday,Evening,Pastry,1,4.66,True
5176,Friday,Afternoon,Sandwich,1,9.97,True
5177,Saturday,Morning,Sandwich,2,20.56,True
5178,Monday,Morning,Pastry,1,3.51,True
5179,Wednesday,Morning,Coffee,1,3.82,True
5180,Saturday,Morning,Pastry,2,9.46,False
5181,Wednesday,Morning,Pastry,1,4.33,False
5182,Friday,Morning,Coffee,1,3.86,False
5183,Monday,Afternoon,Sandwich,1,9.95,True
5184,Saturday,Morning,Coffee,2,8.4,True
5185,Friday,Morning,Coffee,2,8.46,True
5186,Sunday,Afternoon,Pastry,1,4.02,True
5187,Thursday,Morning,Tea,1,2.93,True
5188,Wednesday,Morning,Pastry,2,9.96,True
5189,Saturday,Morning,Coffee,1,3.63,True
5190,Tuesday,Afternoon,Pastry,2,8.02,False
5191,Tuesday,Evening,Sandwich,1,8.42,True
5192,Thursday,Morning,Sandwich,1,10.88,False
5193,Friday,Morning,Coffee,1,4.11,True
5194,Saturday,Morning,Coffee,1,4.17,True
5195,Tuesday,Morning,Tea,1,3.78,True
5196,Friday,Morning,Coffee,1,3.98,True
5197,Friday,Afternoon,Coffee,1,4.51,True
5198,Monday,Evening,Tea,1,3.02,True
5199,Wednesday,Morning,Pastry,1,3.85,False
5200,Tuesday,Morning,Pastry,1,3.82,True
5201,Tuesday,Afternoon,Tea,2,7.34,False
5202,Sunday,Morning,Coffee,3,12.75,False
5203,Thursday,Morning,Coffee,1,3.76,True
5204,Thursday,Morning,Coffee,1,3.88,True
5205,Sunday,Morning,Coffee,1,4.63,True
5206,Wednesday,Morning,Coffee,1,3.65,True
5207,Friday,Afternoon,Tea,1,3.62,True
5208,Wednesday,Afternoon,Coffee,1,3.66,True
5209,Friday,Morning,Tea,2,7.88,True
5210,Tuesday,Morning,Tea,1,3.75,False
5211,Sunday,Evening,Tea,1,2.94,True
5212,Tuesday,Morning,Coffee,2,7.74,False
5213,Tuesday,Afternoon,Coffee,1,2.96,True
5214,Friday,Morning,Tea,1,3.86,True
5215,Wednesday,Morning,Coffee,1,5.02,True
5216,Thursday,Morning,Coffee,5,14.55,False
5217,Wednesday,Afternoon,Sandwich,1,7.79,False
5218,Friday,Morning,Pastry,1,4.6,False
5219,Tuesday,Morning,Coffee,2,7.98,True
5220,Monday,Morning,Coffee,1,3.79,True
5221,Tuesday,Afternoon,Sandwich,2,14.82,True
5222,Wednesday,Evening,Sandwich,1,9.89,True
5223,Monday,Evening,Tea,4,15.44,True
5224,Tuesday,Evening,Sandwich,2,25.84,True
5225,Wednesday,Morning,Coffee,1,4.65,False
5226,Monday,Morning,Sandwich,1,7.94,False
5227,Thursday,Morning,Coffee,3,11.97,True
5228,Saturday,Morning,Pastry,1,4.86,False
5229,Monday,Afternoon,Sandwich,1,8.67,True
5230,Thursday,Afternoon,Tea,2,7.62,True
5231,Thursday,Morning,Pastry,1,4.92,False
5232,Wednesday,Afternoon,Coffee,1,4.62,True
5233,Thursday,Evening,Coffee,1,4.4,False
5234,Wednesday,Morning,Coffee,1,4.14,True
5235,Wednesday,Morning,Pastry,1,4.12,False
5236,Monday,Morning,Coffee,1,3.35,False
5237,Thursday,Morning,Tea,2,7.18,True
5238,Thursday,Afternoon,Sandwich,1,9.02,False
5239,Monday,Morning,Coffee,1,3.85,False
5240,Wednesday,Morning,Coffee,2,9.12,True
5241,Sunday,Evening,Sandwich,1,11.14,True
5242,Wednesday,Morning,Sandwich,1,8.02,False
5243,Wednesday,Morning,Coffee,2,7.78,True
5244,Saturday,Evening,Tea,1,3.33,False
5245,Thursday,Morning,Coffee,1,4.16,True
5246,Thursday,Morning,Coffee,1,2.87,True
5247,Friday,Afternoon,Tea,1,2.92,False
5248,Friday,Morning,Coffee,2,7.88,True
5249,Wednesday,Afternoon,Coffee,1,4.39,True
5250,Wednesday,Morning,Coffee,1,4.04,True
5251,Wednesday,Morning,Pastry,2,9.8,False
5252,Sunday,Morning,Sandwich,1,9.74,True
5253,Thursday,Morning,Coffee,1,4.64,True
5254,Monday,Afternoon,Sandwich,1,11.28,False
5255,Friday,Afternoon,Coffee,1,3.62,True
5256,Wednesday,Evening,Sandwich,1,10.56,True
5257,Monday,Afternoon,Sandwich,1,10.11,True
5258,Thursday,Morning,Pastry,1,6.0,True
5259,Wednesday,Afternoon,Coffee,1,3.6,True
5260,Saturday,Afternoon,Pastry,1,4.43,True
5261,Tuesday,Afternoon,Pastry,3,11.64,True
5262,Friday,Afternoon,Coffee,1,3.51,True
5263,Thursday,Afternoon,Coffee,1,4.19,True
5264,Monday,Morning,Coffee,1,4.1,False
5265,Sunday,Afternoon,Sandwich,1,10.15,True
5266,Wednesday,Morning,Coffee,1,4.26,True
5267,Tuesday,Morning,Coffee,5,19.4,True
5268,Wednesday,Afternoon,Coffee,2,7.76,True
5269,Friday,Morning,Coffee,1,3.51,True
5270,Tuesday,Morning,Tea,1,3.22,True
5271,Tuesday,Morning,Coffee,1,3.97,True
5272,Monday,Afternoon,Tea,1,3.58,True
5273,Tuesday,Morning,Coffee,1,4.36,True
5274,Friday,Afternoon,Sandwich,1,10.23,True
5275,Wednesday,Morning,Coffee,1,4.78,False
5276,Tuesday,Morning,Sandwich,1,8.33,False
5277,Monday,Morning,Coffee,1,3.88,False
5278,Tuesday,Afternoon,Sandwich,3,25.32,True
5279,Saturday,Morning,Coffee,3,13.92,True
5280,Tuesday,Evening,Pastry,1,4.2,True
5281,Sunday,Evening,Pastry,1,5.19,False
5282,Wednesday,Afternoon,Coffee,1,4.73,True
5283,Monday,Evening,Tea,2,7.34,True
5284,Saturday,Morning,Coffee,3,12.45,True
5285,Wednesday,Morning,Coffee,2,8.04,True
5286,Thursday,Afternoon,Coffee,1,3.84,False
5287,Sunday,Afternoon,Sandwich,1,8.98,True
5288,Monday,Afternoon,Sandwich,1,9.32,True
5289,Monday,Afternoon,Coffee,1,4.91,True
5290,Friday,Evening,Tea,1,3.08,False
5291,Tuesday,Morning,Coffee,1,4.1,True
5292,Tuesday,Afternoon,Coffee,2,8.72,True
5293,Monday,Afternoon,Sandwich,2,18.32,False
5294,Monday,Afternoon,Sandwich,1,10.0,True
5295,Friday,Morning,Coffee,3,9.75,True
5296,Monday,Afternoon,Coffee,1,4.66,True
5297,Wednesday,Evening,Sandwich,3,32.58,True
5298,Thursday,Morning,Coffee,3,11.85,True
5299,Wednesday,Afternoon,Coffee,1,3.56,True
5300,Monday,Morning,Tea,1,3.82,True
5301,Friday,Evening,Pastry,1,3.81,False
5302,Monday,Morning,Coffee,2,7.0,False
5303,Friday,Morning,Pastry,1,4.47,True
5304,Saturday,Morning,Coffee,3,14.28,False
5305,Wednesday,Afternoon,Sandwich,1,10.27,False
5306,Wednesday,Morning,Coffee,1,3.68,True
5307,Wednesday,Afternoon,Sandwich,4,29.92,True
5308,Wednesday,Evening,Sandwich,1,9.55,False
5309,Saturday,Afternoon,Tea,1,3.6,True
5310,Saturday,Morning,Pastry,1,4.46,True
5311,Tuesday,Evening,Sandwich,1,11.67,True
5312,Thursday,Afternoon,Coffee,1,3.93,True
5313,Saturday,Morning,Pastry,1,3.13,False
5314,Sunday,Morning,Pastry,1,4.26,True
5315,Wednesday,Morning,Coffee,2,8.46,True
5316,Wednesday,Afternoon,Coffee,1,4.19,True
5317,Tuesday,Morning,Coffee,2,7.82,True
5318,Sunday,Morning,Coffee,1,3.83,True
5319,Monday,Afternoon,Coffee,1,3.0,True
5320,Thursday,Afternoon,Pastry,1,4.55,True
5321,Tuesday,Afternoon,Coffee,1,3.83,True
5322,Tuesday,Afternoon,Coffee,1,4.12,True
5323,Wednesday,Morning,Coffee,1,4.25,True
5324,Sunday,Afternoon,Tea,4,16.0,True
5325,Monday,Morning,Coffee,1,3.52,True
5326,Thursday,Afternoon,Sandwich,1,7.95,True
5327,Monday,Afternoon,Coffee,1,3.71,False
5328,Monday,Morning,Coffee,2,7.26,True
5329,Wednesday,Evening,Coffee,1,3.59,True
5330,Wednesday,Morning,Coffee,2,9.44,True
5331,Tuesday,Morning,Coffee,1,4.07,True
5332,Tuesday,Evening,Sandwich,1,11.87,False
5333,Monday,Afternoon,Coffee,1,4.0,True
5334,Tuesday,Afternoon,Sandwich,2,16.18,False
5335,Sunday,Morning,Coffee,1,3.6,True
5336,Sunday,Afternoon,Tea,1,3.91,False
5337,Tuesday,Morning,Pastry,1,3.82,False
5338,Thursday,Morning,Pastry,1,4.83,False
5339,Saturday,Morning,Tea,1,3.36,True
5340,Monday,Morning,Pastry,1,3.94,False
5341,Friday,Afternoon,Tea,1,4.05,True
5342,Sunday,Morning,Pastry,5,20.75,True
5343,Monday,Morning,Coffee,1,3.59,True
5344,Monday,Morning,Pastry,1,4.45,True
5345,Sunday,Afternoon,Coffee,1,3.75,True
5346,Wednesday,Afternoon,Coffee,2,10.22,False
5347,Monday,Morning,Tea,1,3.92,False
5348,Tuesday,Afternoon,Coffee,1,3.7,True
5349,Wednesday,Morning,Coffee,1,3.76,True
5350,Thursday,Afternoon,Coffee,1,2.99,True
5351,Friday,Morning,Tea,1,3.55,True
5352,Sunday,Morning,Pastry,1,4.05,True
5353,Tuesday,Afternoon,Sandwich,1,9.61,False
5354,Wednesday,Evening,Sandwich,2,14.28,False
5355,Wednesday,Morning,Coffee,2,7.98,True
5356,Wednesday,Afternoon,Coffee,1,4.85,False
5357,Monday,Afternoon,Coffee,1,4.03,False
5358,Sunday,Evening,Pastry,3,12.12,True
5359,Friday,Morning,Coffee,2,7.98,True
5360,Wednesday,Morning,Coffee,1,3.97,True
5361,Thursday,Afternoon,Tea,1,4.38,True
5362,Tuesday,Morning,Tea,3,10.11,True
5363,Thursday,Morning,Coffee,1,3.4,True
5364,Thursday,Morning,Pastry,2,9.02,True
5365,Wednesday,Afternoon,Sandwich,1,9.73,False
5366,Sunday,Morning,Pastry,1,4.84,False
5367,Thursday,Afternoon,Merchandise,1,44.31,True
5368,Wednesday,Morning,Coffee,1,4.98,True
5369,Friday,Morning,Tea,1,3.26,True
5370,Monday,Morning,Pastry,2,8.18,True
5371,Wednesday,Morning,Coffee,1,3.07,False
5372,Tuesday,Afternoon,Sandwich,2,20.58,True
5373,Wednesday,Afternoon,Tea,1,3.15,False
5374,Friday,Morning,Coffee,1,4.45,True
5375,Wednesday,Morning,Coffee,1,3.75,True
5376,Friday,Afternoon,Merchandise,3,187.83,True
